"","name","address","city"
"1686","상일미디어고등학교","서울특별시 강동구 천호대로219길 61","강동구"
"1687","상일미디어고등학교","서울특별시 강동구 천호대로219길 61","강동구"
"1688","상일미디어고등학교","서울특별시 강동구 천호대로219길 61","강동구"
"1689","상일미디어고등학교","서울특별시 강동구 천호대로219길 61","강동구"
"1690","상일미디어고등학교","서울특별시 강동구 천호대로219길 61","강동구"
"1691","상일미디어고등학교","서울특별시 강동구 천호대로219길 61","강동구"
"1692","상일미디어고등학교","서울특별시 강동구 천호대로219길 61","강동구"
"1693","한세사이버보안고등학교","서울특별시 마포구 마포대로11길 44-80","마포구"
"1694","한세사이버보안고등학교","서울특별시 마포구 마포대로11길 44-80","마포구"
"1695","한세사이버보안고등학교","서울특별시 마포구 마포대로11길 44-80","마포구"
"1696","한세사이버보안고등학교","서울특별시 마포구 마포대로11길 44-80","마포구"
"1697","한세사이버보안고등학교","서울특별시 마포구 마포대로11길 44-80","마포구"
"1698","한세사이버보안고등학교","서울특별시 마포구 마포대로11길 44-80","마포구"
"1699","한세사이버보안고등학교","서울특별시 마포구 마포대로11길 44-80","마포구"
"1700","한세사이버보안고등학교","서울특별시 마포구 마포대로11길 44-80","마포구"
"1701","한세사이버보안고등학교","서울특별시 마포구 마포대로11길 44-80","마포구"
"1702","한세사이버보안고등학교","서울특별시 마포구 마포대로11길 44-80","마포구"
"1703","한세사이버보안고등학교","서울특별시 마포구 마포대로11길 44-80","마포구"
"1704","한세사이버보안고등학교","서울특별시 마포구 마포대로11길 44-80","마포구"
"1705","염광여자메디텍고등학교","서울특별시 노원구 월계로45가길 9","노원구"
"1706","염광여자메디텍고등학교","서울특별시 노원구 월계로45가길 9","노원구"
"1707","염광여자메디텍고등학교","서울특별시 노원구 월계로45가길 9","노원구"
"1708","염광여자메디텍고등학교","서울특별시 노원구 월계로45가길 9","노원구"
"1709","염광여자메디텍고등학교","서울특별시 노원구 월계로45가길 9","노원구"
"1710","염광여자메디텍고등학교","서울특별시 노원구 월계로45가길 9","노원구"
"1711","염광여자메디텍고등학교","서울특별시 노원구 월계로45가길 9","노원구"
"1712","염광여자메디텍고등학교","서울특별시 노원구 월계로45가길 9","노원구"
"1713","염광여자메디텍고등학교","서울특별시 노원구 월계로45가길 9","노원구"
"1714","염광여자메디텍고등학교","서울특별시 노원구 월계로45가길 9","노원구"
"1715","염광여자메디텍고등학교","서울특별시 노원구 월계로45가길 9","노원구"
"1716","염광여자메디텍고등학교","서울특별시 노원구 월계로45가길 9","노원구"
"1717","염광여자메디텍고등학교","서울특별시 노원구 월계로45가길 9","노원구"
"1718","염광여자메디텍고등학교","서울특별시 노원구 월계로45가길 9","노원구"
"1719","염광여자메디텍고등학교","서울특별시 노원구 월계로45가길 9","노원구"
"1720","염광여자메디텍고등학교","서울특별시 노원구 월계로45가길 9","노원구"
"1721","선일이비즈니스고등학교","서울특별시 은평구 갈현로29길 27","은평구"
"1722","선일이비즈니스고등학교","서울특별시 은평구 갈현로29길 27","은평구"
"1723","선일이비즈니스고등학교","서울특별시 은평구 갈현로29길 27","은평구"
"1724","선일이비즈니스고등학교","서울특별시 은평구 갈현로29길 27","은평구"
"1725","선일이비즈니스고등학교","서울특별시 은평구 갈현로29길 27","은평구"
"1726","선일이비즈니스고등학교","서울특별시 은평구 갈현로29길 27","은평구"
"1727","선일이비즈니스고등학교","서울특별시 은평구 갈현로29길 27","은평구"
"1728","선일이비즈니스고등학교","서울특별시 은평구 갈현로29길 27","은평구"
"1729","선일이비즈니스고등학교","서울특별시 은평구 갈현로29길 27","은평구"
"1730","선일이비즈니스고등학교","서울특별시 은평구 갈현로29길 27","은평구"
"1731","선일이비즈니스고등학교","서울특별시 은평구 갈현로29길 27","은평구"
"1732","선일이비즈니스고등학교","서울특별시 은평구 갈현로29길 27","은평구"
"1733","선일이비즈니스고등학교","서울특별시 은평구 갈현로29길 27","은평구"
"1734","선일이비즈니스고등학교","서울특별시 은평구 갈현로29길 27","은평구"
"1735","선일이비즈니스고등학교","서울특별시 은평구 갈현로29길 27","은평구"
"1736","선일이비즈니스고등학교","서울특별시 은평구 갈현로29길 27","은평구"
"1737","선일이비즈니스고등학교","서울특별시 은평구 갈현로29길 27","은평구"
"1738","선일이비즈니스고등학교","서울특별시 은평구 갈현로29길 27","은평구"
"1739","선일이비즈니스고등학교","서울특별시 은평구 갈현로29길 27","은평구"
"1740","선일이비즈니스고등학교","서울특별시 은평구 갈현로29길 27","은평구"
"1741","선일이비즈니스고등학교","서울특별시 은평구 갈현로29길 27","은평구"
"1742","선일이비즈니스고등학교","서울특별시 은평구 갈현로29길 27","은평구"
"1743","리라아트고등학교","서울특별시 중구 소파로2길","중구"
"1744","리라아트고등학교","서울특별시 중구 소파로2길","중구"
"1745","리라아트고등학교","서울특별시 중구 소파로2길","중구"
"1746","리라아트고등학교","서울특별시 중구 소파로2길","중구"
"1747","리라아트고등학교","서울특별시 중구 소파로2길","중구"
"1748","리라아트고등학교","서울특별시 중구 소파로2길","중구"
"1749","리라아트고등학교","서울특별시 중구 소파로2길","중구"
"1750","리라아트고등학교","서울특별시 중구 소파로2길","중구"
"1751","리라아트고등학교","서울특별시 중구 소파로2길","중구"
"1752","리라아트고등학교","서울특별시 중구 소파로2길","중구"
"1753","리라아트고등학교","서울특별시 중구 소파로2길","중구"
"1754","리라아트고등학교","서울특별시 중구 소파로2길","중구"
"1755","리라아트고등학교","서울특별시 중구 소파로2길","중구"
"1756","리라아트고등학교","서울특별시 중구 소파로2길","중구"
"1757","리라아트고등학교","서울특별시 중구 소파로2길","중구"
"1758","리라아트고등학교","서울특별시 중구 소파로2길","중구"
"1759","리라아트고등학교","서울특별시 중구 소파로2길","중구"
"1760","리라아트고등학교","서울특별시 중구 소파로2길","중구"
"1761","리라아트고등학교","서울특별시 중구 소파로2길","중구"
"1762","리라아트고등학교","서울특별시 중구 소파로2길","중구"
"1763","리라아트고등학교","서울특별시 중구 소파로2길","중구"
"1764","리라아트고등학교","서울특별시 중구 소파로2길","중구"
"1765","서울공연예술고등학교","서울특별시 구로구 오리로22나길 16-26","구로구"
"1766","서울공연예술고등학교","서울특별시 구로구 오리로22나길 16-26","구로구"
"1767","서울공연예술고등학교","서울특별시 구로구 오리로22나길 16-26","구로구"
"1768","서울공연예술고등학교","서울특별시 구로구 오리로22나길 16-26","구로구"
"1769","서울공연예술고등학교","서울특별시 구로구 오리로22나길 16-26","구로구"
"1770","서울공연예술고등학교","서울특별시 구로구 오리로22나길 16-26","구로구"
"1771","서울공연예술고등학교","서울특별시 구로구 오리로22나길 16-26","구로구"
"1772","서울공연예술고등학교","서울특별시 구로구 오리로22나길 16-26","구로구"
"1773","성동글로벌경영고등학교","서울특별시 중구 퇴계로 375","중구"
"1774","성동글로벌경영고등학교","서울특별시 중구 퇴계로 375","중구"
"1775","성동글로벌경영고등학교","서울특별시 중구 퇴계로 375","중구"
"1776","성동글로벌경영고등학교","서울특별시 중구 퇴계로 375","중구"
"1777","성동글로벌경영고등학교","서울특별시 중구 퇴계로 375","중구"
"1778","성동글로벌경영고등학교","서울특별시 중구 퇴계로 375","중구"
"1779","성동글로벌경영고등학교","서울특별시 중구 퇴계로 375","중구"
"1780","성동글로벌경영고등학교","서울특별시 중구 퇴계로 375","중구"
"1781","성동글로벌경영고등학교","서울특별시 중구 퇴계로 375","중구"
"1782","성동글로벌경영고등학교","서울특별시 중구 퇴계로 375","중구"
"1783","성동글로벌경영고등학교","서울특별시 중구 퇴계로 375","중구"
"1784","성동글로벌경영고등학교","서울특별시 중구 퇴계로 375","중구"
"1785","성동글로벌경영고등학교","서울특별시 중구 퇴계로 375","중구"
"1786","성동글로벌경영고등학교","서울특별시 중구 퇴계로 375","중구"
"1787","성동글로벌경영고등학교","서울특별시 중구 퇴계로 375","중구"
"1788","성동글로벌경영고등학교","서울특별시 중구 퇴계로 375","중구"
"1789","성동글로벌경영고등학교","서울특별시 중구 퇴계로 375","중구"
"1790","성동글로벌경영고등학교","서울특별시 중구 퇴계로 375","중구"
"1791","서울문화고등학교","서울특별시 도봉구 마들로 598","도봉구"
"1792","서울문화고등학교","서울특별시 도봉구 마들로 598","도봉구"
"1793","서울문화고등학교","서울특별시 도봉구 마들로 598","도봉구"
"1794","서울문화고등학교","서울특별시 도봉구 마들로 598","도봉구"
"1795","서울문화고등학교","서울특별시 도봉구 마들로 598","도봉구"
"1796","서울문화고등학교","서울특별시 도봉구 마들로 598","도봉구"
"1797","서울문화고등학교","서울특별시 도봉구 마들로 598","도봉구"
"1798","서울문화고등학교","서울특별시 도봉구 마들로 598","도봉구"
"1799","서울문화고등학교","서울특별시 도봉구 마들로 598","도봉구"
"1800","서울문화고등학교","서울특별시 도봉구 마들로 598","도봉구"
"1801","서울문화고등학교","서울특별시 도봉구 마들로 598","도봉구"
"1802","서울문화고등학교","서울특별시 도봉구 마들로 598","도봉구"
"1803","서울문화고등학교","서울특별시 도봉구 마들로 598","도봉구"
"1804","미양고등학교","서울특별시 강북구 인수봉로 39","강북구"
"1805","미양고등학교","서울특별시 강북구 인수봉로 39","강북구"
"1806","미양고등학교","서울특별시 강북구 인수봉로 39","강북구"
"1807","미양고등학교","서울특별시 강북구 인수봉로 39","강북구"
"1808","성수고등학교","서울특별시 성동구 서울숲길 18","성동구"
"1809","성수고등학교","서울특별시 성동구 서울숲길 18","성동구"
"1810","성수고등학교","서울특별시 성동구 서울숲길 18","성동구"
"1811","성수고등학교","서울특별시 성동구 서울숲길 18","성동구"
"1812","수명고등학교","서울특별시 강서구 수명로2길 15","강서구"
"1813","수명고등학교","서울특별시 강서구 수명로2길 15","강서구"
"1814","수명고등학교","서울특별시 강서구 수명로2길 15","강서구"
"1815","수명고등학교","서울특별시 강서구 수명로2길 15","강서구"
"1816","신도림고등학교","서울특별시 구로구 경인로67길 159","구로구"
"1817","신도림고등학교","서울특별시 구로구 경인로67길 159","구로구"
"1818","신도림고등학교","서울특별시 구로구 경인로67길 159","구로구"
"1819","신도림고등학교","서울특별시 구로구 경인로67길 159","구로구"
"1820","진관고등학교","서울특별시 은평구 진관4로 26","은평구"
"1821","진관고등학교","서울특별시 은평구 진관4로 26","은평구"
"1822","진관고등학교","서울특별시 은평구 진관4로 26","은평구"
"1823","진관고등학교","서울특별시 은평구 진관4로 26","은평구"
"1824","은평고등학교","서울특별시 은평구 갈현로15길 51","은평구"
"1825","은평고등학교","서울특별시 은평구 갈현로15길 51","은평구"
"1826","은평고등학교","서울특별시 은평구 갈현로15길 51","은평구"
"1827","은평고등학교","서울특별시 은평구 갈현로15길 51","은평구"
"1828","연세대학교재활학교","서울특별시 서대문구 연세로 50","서대문구"
"1829","연세대학교재활학교","서울특별시 서대문구 연세로 50","서대문구"
"1830","연세대학교재활학교","서울특별시 서대문구 연세로 50","서대문구"
"1831","연세대학교재활학교","서울특별시 서대문구 연세로 50","서대문구"
"1832","수도사랑의학교","서울특별시 종로구 사직로7길 17","종로구"
"1833","코리아외국인학교","서울특별시 서초구 남부순환로364길 7-16","서초구"
"1834","아시아퍼시픽국제외국인학교","서울특별시 노원구 월계로45가길 57","노원구"
"1835","하비에르국제학교","서울특별시 종로구 비봉길 23","종로구"
"1836","재한몽골학교","서울특별시 광진구 광장로1가길 13-10","광진구"
"1837","한국한성화교소학교","서울특별시 중구 명동2길 35","중구"
"1838","한국켄트외국인학교","서울특별시 광진구 자양로35길 13","광진구"
"1839","한국외국인학교","서울특별시 강남구 개포로 408","강남구"
"1840","한국영등포화교소학교","서울특별시 영등포구 경인로88길 9","영등포구"
"1841","지구촌기독외국인학교","서울특별시 용산구 독서당로 115","용산구"
"1842","서울프랑스학교","서울특별시 서초구 서래로 7","서초구"
"1843","서울일본인학교","서울특별시 마포구 월드컵북로62길 11","마포구"
"1844","서울독일학교","서울특별시 용산구 독서당로 123-6","용산구"
"1845","서울용산국제학교","서울특별시 용산구 이태원로 285","용산구"
"1846","한국한성화교중고등학교","서울특별시 서대문구 연희로 176","서대문구"
"1847","성암국제무역고등학교","서울특별시 강북구 도봉로29길 52","강북구"
"1848","성암국제무역고등학교","서울특별시 강북구 도봉로29길 52","강북구"
"1849","성암국제무역고등학교","서울특별시 강북구 도봉로29길 52","강북구"
"1850","성암국제무역고등학교","서울특별시 강북구 도봉로29길 52","강북구"
"1851","성암국제무역고등학교","서울특별시 강북구 도봉로29길 52","강북구"
"1852","성암국제무역고등학교","서울특별시 강북구 도봉로29길 52","강북구"
"1853","성암국제무역고등학교","서울특별시 강북구 도봉로29길 52","강북구"
"1854","성암국제무역고등학교","서울특별시 강북구 도봉로29길 52","강북구"
"1855","성암국제무역고등학교","서울특별시 강북구 도봉로29길 52","강북구"
"1856","성암국제무역고등학교","서울특별시 강북구 도봉로29길 52","강북구"
"1857","성암국제무역고등학교","서울특별시 강북구 도봉로29길 52","강북구"
"1858","성암국제무역고등학교","서울특별시 강북구 도봉로29길 52","강북구"
"1859","서울방송고등학교","서울특별시 성동구 동호로5길 131","성동구"
"1860","서울방송고등학교","서울특별시 성동구 동호로5길 131","성동구"
"1861","서울방송고등학교","서울특별시 성동구 동호로5길 131","성동구"
"1862","서울방송고등학교","서울특별시 성동구 동호로5길 131","성동구"
"1863","서울방송고등학교","서울특별시 성동구 동호로5길 131","성동구"
"1864","서울방송고등학교","서울특별시 성동구 동호로5길 131","성동구"
"1865","서울방송고등학교","서울특별시 성동구 동호로5길 131","성동구"
"1866","서울방송고등학교","서울특별시 성동구 동호로5길 131","성동구"
"1867","서울방송고등학교","서울특별시 성동구 동호로5길 131","성동구"
"1868","서울방송고등학교","서울특별시 성동구 동호로5길 131","성동구"
"1869","서울방송고등학교","서울특별시 성동구 동호로5길 131","성동구"
"1870","서울방송고등학교","서울특별시 성동구 동호로5길 131","성동구"
"1871","서울방송고등학교","서울특별시 성동구 동호로5길 131","성동구"
"1872","경복비즈니스고등학교","서울특별시 강서구 화곡로 379","강서구"
"1873","경복비즈니스고등학교","서울특별시 강서구 화곡로 379","강서구"
"1874","경복비즈니스고등학교","서울특별시 강서구 화곡로 379","강서구"
"1875","경복비즈니스고등학교","서울특별시 강서구 화곡로 379","강서구"
"1876","경복비즈니스고등학교","서울특별시 강서구 화곡로 379","강서구"
"1877","경복비즈니스고등학교","서울특별시 강서구 화곡로 379","강서구"
"1878","경복비즈니스고등학교","서울특별시 강서구 화곡로 379","강서구"
"1879","경복비즈니스고등학교","서울특별시 강서구 화곡로 379","강서구"
"1880","경복비즈니스고등학교","서울특별시 강서구 화곡로 379","강서구"
"1881","경복비즈니스고등학교","서울특별시 강서구 화곡로 379","강서구"
"1882","대동세무고등학교","서울특별시 종로구 계동길 84-10","종로구"
"1883","대동세무고등학교","서울특별시 종로구 계동길 84-10","종로구"
"1884","대동세무고등학교","서울특별시 종로구 계동길 84-10","종로구"
"1885","대동세무고등학교","서울특별시 종로구 계동길 84-10","종로구"
"1886","대동세무고등학교","서울특별시 종로구 계동길 84-10","종로구"
"1887","대동세무고등학교","서울특별시 종로구 계동길 84-10","종로구"
"1888","대동세무고등학교","서울특별시 종로구 계동길 84-10","종로구"
"1889","대동세무고등학교","서울특별시 종로구 계동길 84-10","종로구"
"1890","대동세무고등학교","서울특별시 종로구 계동길 84-10","종로구"
"1891","대동세무고등학교","서울특별시 종로구 계동길 84-10","종로구"
"1892","대동세무고등학교","서울특별시 종로구 계동길 84-10","종로구"
"1893","대동세무고등학교","서울특별시 종로구 계동길 84-10","종로구"
"1894","대동세무고등학교","서울특별시 종로구 계동길 84-10","종로구"
"1895","대동세무고등학교","서울특별시 종로구 계동길 84-10","종로구"
"1896","대동세무고등학교","서울특별시 종로구 계동길 84-10","종로구"
"1897","대동세무고등학교","서울특별시 종로구 계동길 84-10","종로구"
"1898","대동세무고등학교","서울특별시 종로구 계동길 84-10","종로구"
"1899","대동세무고등학교","서울특별시 종로구 계동길 84-10","종로구"
"1900","대동세무고등학교","서울특별시 종로구 계동길 84-10","종로구"
"1901","대동세무고등학교","서울특별시 종로구 계동길 84-10","종로구"
"1902","대동세무고등학교","서울특별시 종로구 계동길 84-10","종로구"
"1903","대동세무고등학교","서울특별시 종로구 계동길 84-10","종로구"
"1904","대동세무고등학교","서울특별시 종로구 계동길 84-10","종로구"
"1905","대동세무고등학교","서울특별시 종로구 계동길 84-10","종로구"
"1906","대동세무고등학교","서울특별시 종로구 계동길 84-10","종로구"
"1907","대동세무고등학교","서울특별시 종로구 계동길 84-10","종로구"
"1908","대동세무고등학교","서울특별시 종로구 계동길 84-10","종로구"
"1909","대동세무고등학교","서울특별시 종로구 계동길 84-10","종로구"
"1910","한강미디어고등학교","서울특별시 영등포구 선유로55길 22","영등포구"
"1911","한강미디어고등학교","서울특별시 영등포구 선유로55길 22","영등포구"
"1912","한강미디어고등학교","서울특별시 영등포구 선유로55길 22","영등포구"
"1913","한강미디어고등학교","서울특별시 영등포구 선유로55길 22","영등포구"
"1914","한강미디어고등학교","서울특별시 영등포구 선유로55길 22","영등포구"
"1915","한강미디어고등학교","서울특별시 영등포구 선유로55길 22","영등포구"
"1916","한강미디어고등학교","서울특별시 영등포구 선유로55길 22","영등포구"
"1917","한강미디어고등학교","서울특별시 영등포구 선유로55길 22","영등포구"
"1918","한강미디어고등학교","서울특별시 영등포구 선유로55길 22","영등포구"
"1919","구현고등학교","서울특별시 구로구 경인로53가길 17","구로구"
"1920","구현고등학교","서울특별시 구로구 경인로53가길 17","구로구"
"1921","구현고등학교","서울특별시 구로구 경인로53가길 17","구로구"
"1922","구현고등학교","서울특별시 구로구 경인로53가길 17","구로구"
"1923","해성여자고등학교","서울특별시 동대문구 전농로20길 31","동대문구"
"1924","해성여자고등학교","서울특별시 동대문구 전농로20길 31","동대문구"
"1925","해성여자고등학교","서울특별시 동대문구 전농로20길 31","동대문구"
"1926","해성여자고등학교","서울특별시 동대문구 전농로20길 31","동대문구"
"1927","해성여자고등학교","서울특별시 동대문구 전농로20길 31","동대문구"
"1928","서울국제고등학교","서울특별시 종로구 성균관로13길 40","종로구"
"1929","세종과학고등학교","서울특별시 구로구 오리로21길 79","구로구"
"1930","청암예술학교","서울특별시 노원구 중계로 244","노원구"
"1931","청암예술학교","서울특별시 노원구 중계로 244","노원구"
"1932","청암예술학교","서울특별시 노원구 중계로 244","노원구"
"1933","청암예술학교","서울특별시 노원구 중계로 244","노원구"
"1934","청암예술학교","서울특별시 노원구 중계로 244","노원구"
"1935","청암예술학교","서울특별시 노원구 중계로 244","노원구"
"1936","청암예술학교","서울특별시 노원구 중계로 244","노원구"
"1937","청암예술학교","서울특별시 노원구 중계로 244","노원구"
"1938","보인고등학교","서울특별시 송파구 오금로49길 18","송파구"
"1939","보인고등학교","서울특별시 송파구 오금로49길 18","송파구"
"1940","보인고등학교","서울특별시 송파구 오금로49길 18","송파구"
"1941","보인고등학교","서울특별시 송파구 오금로49길 18","송파구"
"1942","보인고등학교","서울특별시 송파구 오금로49길 18","송파구"
"1943","보인고등학교","서울특별시 송파구 오금로49길 18","송파구"
"1944","보인고등학교","서울특별시 송파구 오금로49길 18","송파구"
"1945","해성국제컨벤션고등학교","서울특별시 동대문구 전농로20길 31","동대문구"
"1946","해성국제컨벤션고등학교","서울특별시 동대문구 전농로20길 31","동대문구"
"1947","해성국제컨벤션고등학교","서울특별시 동대문구 전농로20길 31","동대문구"
"1948","해성국제컨벤션고등학교","서울특별시 동대문구 전농로20길 31","동대문구"
"1949","해성국제컨벤션고등학교","서울특별시 동대문구 전농로20길 31","동대문구"
"1950","해성국제컨벤션고등학교","서울특별시 동대문구 전농로20길 31","동대문구"
"1951","해성국제컨벤션고등학교","서울특별시 동대문구 전농로20길 31","동대문구"
"1952","해성국제컨벤션고등학교","서울특별시 동대문구 전농로20길 31","동대문구"
"1953","해성국제컨벤션고등학교","서울특별시 동대문구 전농로20길 31","동대문구"
"1954","해성국제컨벤션고등학교","서울특별시 동대문구 전농로20길 31","동대문구"
"1955","예일디자인고등학교","서울특별시 은평구 연서로 117","은평구"
"1956","예일디자인고등학교","서울특별시 은평구 연서로 117","은평구"
"1957","예일디자인고등학교","서울특별시 은평구 연서로 117","은평구"
"1958","예일디자인고등학교","서울특별시 은평구 연서로 117","은평구"
"1959","예일디자인고등학교","서울특별시 은평구 연서로 117","은평구"
"1960","예일디자인고등학교","서울특별시 은평구 연서로 117","은평구"
"1961","예일디자인고등학교","서울특별시 은평구 연서로 117","은평구"
"1962","예일디자인고등학교","서울특별시 은평구 연서로 117","은평구"
"1963","예일디자인고등학교","서울특별시 은평구 연서로 117","은평구"
"1964","예일디자인고등학교","서울특별시 은평구 연서로 117","은평구"
"1965","예일디자인고등학교","서울특별시 은평구 연서로 117","은평구"
"1966","예일디자인고등학교","서울특별시 은평구 연서로 117","은평구"
"1967","서울전자고등학교","서울특별시 서초구 과천대로 852-23","서초구"
"1968","서울전자고등학교","서울특별시 서초구 과천대로 852-23","서초구"
"1969","서울전자고등학교","서울특별시 서초구 과천대로 852-23","서초구"
"1970","서울전자고등학교","서울특별시 서초구 과천대로 852-23","서초구"
"1971","서울전자고등학교","서울특별시 서초구 과천대로 852-23","서초구"
"1972","서울전자고등학교","서울특별시 서초구 과천대로 852-23","서초구"
"1973","서울전자고등학교","서울특별시 서초구 과천대로 852-23","서초구"
"1974","서울전자고등학교","서울특별시 서초구 과천대로 852-23","서초구"
"1975","서울전자고등학교","서울특별시 서초구 과천대로 852-23","서초구"
"1976","서울전자고등학교","서울특별시 서초구 과천대로 852-23","서초구"
"1977","서울전자고등학교","서울특별시 서초구 과천대로 852-23","서초구"
"1978","서울전자고등학교","서울특별시 서초구 과천대로 852-23","서초구"
"1979","서울전자고등학교","서울특별시 서초구 과천대로 852-23","서초구"
"1980","덕수고등학교","서울특별시 성동구 왕십리로 199","성동구"
"1981","덕수고등학교","서울특별시 성동구 왕십리로 199","성동구"
"1982","덕수고등학교","서울특별시 성동구 왕십리로 199","성동구"
"1983","덕수고등학교","서울특별시 성동구 왕십리로 199","성동구"
"1984","덕수고등학교","서울특별시 성동구 왕십리로 199","성동구"
"1985","덕수고등학교","서울특별시 성동구 왕십리로 199","성동구"
"1986","덕수고등학교","서울특별시 성동구 왕십리로 199","성동구"
"1987","덕수고등학교","서울특별시 성동구 왕십리로 199","성동구"
"1988","덕수고등학교","서울특별시 성동구 왕십리로 199","성동구"
"1989","덕수고등학교","서울특별시 성동구 왕십리로 199","성동구"
"1990","덕수고등학교","서울특별시 성동구 왕십리로 199","성동구"
"1991","덕수고등학교","서울특별시 성동구 왕십리로 199","성동구"
"1992","덕수고등학교","서울특별시 성동구 왕십리로 199","성동구"
"1993","덕수고등학교","서울특별시 성동구 왕십리로 199","성동구"
"1994","덕수고등학교","서울특별시 성동구 왕십리로 199","성동구"
"1995","덕수고등학교","서울특별시 성동구 왕십리로 199","성동구"
"1996","덕수고등학교","서울특별시 성동구 왕십리로 199","성동구"
"1997","덕수고등학교","서울특별시 성동구 왕십리로 199","성동구"
"1998","덕수고등학교","서울특별시 성동구 왕십리로 199","성동구"
"1999","덕수고등학교","서울특별시 성동구 왕십리로 199","성동구"
"2000","덕수고등학교","서울특별시 성동구 왕십리로 199","성동구"
"2001","덕수고등학교","서울특별시 성동구 왕십리로 199","성동구"
"2002","덕수고등학교","서울특별시 성동구 왕십리로 199","성동구"
"2003","덕수고등학교","서울특별시 성동구 왕십리로 199","성동구"
"2004","덕수고등학교","서울특별시 성동구 왕십리로 199","성동구"
"2005","덕수고등학교","서울특별시 성동구 왕십리로 199","성동구"
"2006","덕수고등학교","서울특별시 성동구 왕십리로 199","성동구"
"2007","덕수고등학교","서울특별시 성동구 왕십리로 199","성동구"
"2008","덕수고등학교","서울특별시 성동구 왕십리로 199","성동구"
"2009","덕수고등학교","서울특별시 성동구 왕십리로 199","성동구"
"2010","덕수고등학교","서울특별시 성동구 왕십리로 199","성동구"
"2011","덕수고등학교","서울특별시 성동구 왕십리로 199","성동구"
"2012","덕수고등학교","서울특별시 성동구 왕십리로 199","성동구"
"2013","덕수고등학교","서울특별시 성동구 왕십리로 199","성동구"
"2014","덕수고등학교","서울특별시 성동구 왕십리로 199","성동구"
"2015","덕수고등학교","서울특별시 성동구 왕십리로 199","성동구"
"2016","덕수고등학교","서울특별시 성동구 왕십리로 199","성동구"
"2017","상암고등학교","서울특별시 마포구 월드컵북로 445","마포구"
"2018","상암고등학교","서울특별시 마포구 월드컵북로 445","마포구"
"2019","상암고등학교","서울특별시 마포구 월드컵북로 445","마포구"
"2020","상암고등학교","서울특별시 마포구 월드컵북로 445","마포구"
"2021","원묵고등학교","서울특별시 중랑구 숙선옹주로 82","중랑구"
"2022","원묵고등학교","서울특별시 중랑구 숙선옹주로 82","중랑구"
"2023","원묵고등학교","서울특별시 중랑구 숙선옹주로 82","중랑구"
"2024","원묵고등학교","서울특별시 중랑구 숙선옹주로 82","중랑구"
"2025","서울외국인학교","서울특별시 서대문구 연희로22길 39","서대문구"
"2026","서울인강학교","서울특별시 도봉구 평화로15번길 9-25","도봉구"
"2027","고려대학교사범대학부속고등학교","서울특별시 성북구 정릉로 161","성북구"
"2028","고려대학교사범대학부속고등학교","서울특별시 성북구 정릉로 161","성북구"
"2029","고려대학교사범대학부속고등학교","서울특별시 성북구 정릉로 161","성북구"
"2030","고려대학교사범대학부속고등학교","서울특별시 성북구 정릉로 161","성북구"
"2031","서울영상고등학교","서울특별시 양천구 목동로11길 46","양천구"
"2032","서울영상고등학교","서울특별시 양천구 목동로11길 46","양천구"
"2033","서울영상고등학교","서울특별시 양천구 목동로11길 46","양천구"
"2034","서울영상고등학교","서울특별시 양천구 목동로11길 46","양천구"
"2035","서울영상고등학교","서울특별시 양천구 목동로11길 46","양천구"
"2036","서울영상고등학교","서울특별시 양천구 목동로11길 46","양천구"
"2037","서울영상고등학교","서울특별시 양천구 목동로11길 46","양천구"
"2038","서울영상고등학교","서울특별시 양천구 목동로11길 46","양천구"
"2039","서울영상고등학교","서울특별시 양천구 목동로11길 46","양천구"
"2040","서울영상고등학교","서울특별시 양천구 목동로11길 46","양천구"
"2041","한양대학교사범대학부속고등학교","서울특별시 성동구 마조로 42","성동구"
"2042","한양대학교사범대학부속고등학교","서울특별시 성동구 마조로 42","성동구"
"2043","한양대학교사범대학부속고등학교","서울특별시 성동구 마조로 42","성동구"
"2044","한양대학교사범대학부속고등학교","서울특별시 성동구 마조로 42","성동구"
"2045","효문고등학교","서울특별시 도봉구 우이천로 432","도봉구"
"2046","신서고등학교","서울특별시 양천구 은행정로 42","양천구"
"2047","세현고등학교","서울특별시 강서구 허준로 227","강서구"
"2048","이화여자대학교병설미디어고등학교","서울특별시 중랑구 망우로73길 56","중랑구"
"2049","이화여자대학교병설미디어고등학교","서울특별시 중랑구 망우로73길 56","중랑구"
"2050","이화여자대학교병설미디어고등학교","서울특별시 중랑구 망우로73길 56","중랑구"
"2051","이화여자대학교병설미디어고등학교","서울특별시 중랑구 망우로73길 56","중랑구"
"2052","이화여자대학교병설미디어고등학교","서울특별시 중랑구 망우로73길 56","중랑구"
"2053","이화여자대학교병설미디어고등학교","서울특별시 중랑구 망우로73길 56","중랑구"
"2054","이화여자대학교병설미디어고등학교","서울특별시 중랑구 망우로73길 56","중랑구"
"2055","이화여자대학교병설미디어고등학교","서울특별시 중랑구 망우로73길 56","중랑구"
"2056","이화여자대학교병설미디어고등학교","서울특별시 중랑구 망우로73길 56","중랑구"
"2057","이화여자대학교병설미디어고등학교","서울특별시 중랑구 망우로73길 56","중랑구"
"2058","이화여자대학교병설미디어고등학교","서울특별시 중랑구 망우로73길 56","중랑구"
"2059","이화여자대학교병설미디어고등학교","서울특별시 중랑구 망우로73길 56","중랑구"
